customer_id,tenure_months,monthly_charges,total_charges,support_calls_6m,late_payments_12m,extra_services,contract,internet_service,payment_method,paperless_billing,senior_citizen,has_dependents,churned
C003591,11,24.8,279.6,1,0,0,Two year,None,Credit card,False,True,False,0
C003592,4,94.6,370.57,3,0,1,Two year,Fibre optic,Electronic cheque,True,False,False,0
C003593,11,96.68,1089.45,1,0,3,Month-to-month,Fibre optic,Post,True,False,False,1
C003594,16,75.19,1207.2,0,0,0,One year,DSL,Bank transfer,True,False,True,0
C003595,14,99.47,1472.52,3,0,4,Two year,Fibre optic,Electronic cheque,False,False,True,1
C003596,13,67.01,875.16,1,0,5,Two year,Fibre optic,Electronic cheque,False,True,False,0
C003597,16,30.09,489.82,2,0,4,One year,None,Electronic cheque,True,False,False,0
C003598,22,85.24,1815.87,0,0,0,Month-to-month,Fibre optic,Post,True,False,True,0
C003599,28,29.22,784.39,1,1,3,One year,DSL,Electronic cheque,True,True,True,1
C003600,31,68.69,2250.9,0,0,1,One year,DSL,Bank transfer,False,False,False,0
C003601,8,33.38,274.36,0,0,1,Month-to-month,None,Electronic cheque,False,False,True,0
C003602,33,63.0,1998.55,1,0,1,Two year,DSL,Credit card,True,False,True,0
C003603,15,90.77,1388.02,2,1,4,Month-to-month,Fibre optic,Post,False,True,False,1
C003604,12,93.96,1152.61,3,0,1,Two year,Fibre optic,Electronic cheque,True,False,False,0
C003605,7,78.55,576.41,2,0,3,Month-to-month,DSL,Bank transfer,True,False,False,1
C003606,21,84.73,1733.57,2,1,1,Month-to-month,Fibre optic,Credit card,True,False,False,1
C003607,21,72.04,1505.87,3,0,2,Month-to-month,Fibre optic,Bank transfer,False,True,True,1
C003608,10,32.51,320.14,0,2,3,One year,None,Post,True,False,False,0
C003609,10,57.99,583.71,0,0,2,Two year,DSL,Bank transfer,False,False,False,0
C003610,14,57.97,802.0,0,1,4,Month-to-month,DSL,Credit card,False,True,True,1
C003611,12,50.73,621.81,2,0,1,Month-to-month,DSL,Bank transfer,True,False,False,0
C003612,8,65.57,502.67,0,0,1,Two year,DSL,Credit card,False,False,True,0
C003613,6,57.35,345.87,1,0,4,One year,Fibre optic,Electronic cheque,True,True,False,1
C003614,33,85.88,2715.23,2,0,4,Month-to-month,Fibre optic,Bank transfer,True,True,True,1
C003615,11,64.05,729.25,1,0,1,Two year,DSL,Credit card,True,False,False,1
C003616,20,25.2,500.03,3,1,3,Month-to-month,None,Post,True,False,False,0
C003617,23,58.07,1329.06,1,0,4,Month-to-month,DSL,Credit card,False,False,False,0
C003618,21,88.55,,4,0,5,Month-to-month,Fibre optic,Credit card,True,False,True,1
C003619,24,31.1,751.04,0,1,4,One year,None,Credit card,True,False,False,1
C003620,21,83.01,1743.49,1,1,3,Month-to-month,Fibre optic,Electronic cheque,False,True,False,1
C003621,9,59.88,529.24,1,1,4,Two year,DSL,Post,True,False,False,0
C003622,12,21.31,254.14,0,0,5,Month-to-month,None,Credit card,False,False,False,0
C003623,33,105.81,3390.23,0,0,4,Two year,Fibre optic,Post,False,True,False,0
C003624,10,65.97,639.81,0,0,2,Month-to-month,DSL,Bank transfer,False,False,False,0
C003625,16,44.16,713.85,0,0,2,Month-to-month,DSL,Post,True,False,False,1
C003626,22,20.7,437.11,1,1,4,Month-to-month,None,Credit card,True,False,False,0
C003627,41,81.2,3307.73,1,0,3,Month-to-month,DSL,Bank transfer,False,True,True,0
C003628,31,15.0,468.23,0,0,1,Month-to-month,None,Electronic cheque,True,True,False,0
C003629,7,74.76,528.73,0,0,2,Two year,DSL,Credit card,False,False,False,0
C003630,20,42.31,787.77,0,2,0,Two year,DSL,Bank transfer,True,True,False,0
C003631,18,27.92,492.55,2,1,1,One year,None,Electronic cheque,False,False,False,0
C003632,12,15.0,184.43,2,0,4,Month-to-month,None,Bank transfer,True,False,False,0
C003633,16,57.16,930.44,0,1,0,Two year,DSL,Electronic cheque,True,True,True,0
C003634,9,53.13,478.79,0,1,4,Month-to-month,DSL,Post,False,True,False,0
C003635,14,86.68,1194.39,1,1,0,One year,Fibre optic,Bank transfer,False,False,False,1
C003636,10,68.23,678.32,1,0,3,One year,Fibre optic,Credit card,True,False,True,0
C003637,17,88.47,1521.14,0,0,0,Month-to-month,Fibre optic,Electronic cheque,False,False,False,0
C003638,12,82.12,974.46,1,1,5,Month-to-month,DSL,Electronic cheque,True,False,False,1
C003639,43,19.18,837.21,1,1,4,Two year,None,Electronic cheque,False,True,False,0
C003640,17,22.33,390.41,0,1,4,Month-to-month,DSL,Bank transfer,False,False,False,0
C003641,15,32.63,484.44,0,0,1,One year,DSL,Electronic cheque,True,False,True,0
C003642,13,87.34,1154.57,1,0,3,Two year,DSL,Electronic cheque,False,False,False,0
C003643,12,52.97,625.68,1,0,3,Month-to-month,DSL,Electronic cheque,False,False,True,1
C003644,5,116.77,577.56,4,0,3,Month-to-month,Fibre optic,Bank transfer,True,True,True,1
C003645,27,58.14,1597.58,0,0,5,Month-to-month,DSL,Bank transfer,False,False,False,0
C003646,38,65.93,2651.18,1,0,4,Two year,Fibre optic,Electronic cheque,False,False,False,0
C003647,10,77.54,770.43,1,0,3,Month-to-month,Fibre optic,Bank transfer,False,False,False,1
C003648,33,76.61,2708.66,0,0,1,Month-to-month,DSL,Credit card,True,True,False,0
C003649,67,32.13,2117.63,0,1,1,Month-to-month,None,Credit card,True,True,True,0
C003650,52,66.64,3575.29,5,1,1,Two year,Fibre optic,Credit card,True,False,True,0
C003651,36,63.79,2367.97,1,0,1,Two year,DSL,Bank transfer,False,True,False,0
C003652,6,52.81,328.76,1,1,1,One year,DSL,Credit card,False,False,False,0
C003653,6,100.14,594.26,2,0,3,Two year,Fibre optic,Credit card,True,False,True,0
C003654,24,85.8,2091.17,1,0,3,One year,Fibre optic,Credit card,False,False,True,1
C003655,16,50.72,815.97,2,1,2,Two year,Fibre optic,Electronic cheque,False,False,False,0
C003656,2,91.94,183.07,0,0,5,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C003657,11,64.75,710.78,1,1,3,Month-to-month,DSL,Post,True,False,False,1
C003658,23,16.56,365.17,0,2,0,Two year,None,Post,False,False,False,0
C003659,14,78.91,1102.45,1,1,2,Month-to-month,DSL,Electronic cheque,True,False,True,0
C003660,16,58.11,918.34,2,0,1,Month-to-month,DSL,Credit card,True,False,False,0
C003661,6,95.18,567.2,0,0,3,One year,Fibre optic,,False,True,False,0
C003662,11,54.19,574.39,0,1,1,One year,DSL,Credit card,False,True,True,0
C003663,24,80.56,1915.96,1,0,4,Month-to-month,Fibre optic,Bank transfer,False,True,False,0
C003664,11,59.46,659.68,1,1,0,Month-to-month,DSL,Credit card,True,False,True,1
C003665,34,93.58,3096.39,0,0,2,Month-to-month,Fibre optic,Bank transfer,True,True,True,0
C003666,16,70.17,1133.63,1,0,4,Month-to-month,Fibre optic,Credit card,True,True,False,0
C003667,21,58.63,1235.48,3,1,3,Month-to-month,Fibre optic,Electronic cheque,True,False,True,0
C003668,24,93.46,2220.01,3,2,5,Month-to-month,Fibre optic,Bank transfer,True,False,True,1
C003669,23,49.42,1156.49,0,1,1,One year,DSL,Bank transfer,False,True,False,1
C003670,7,24.87,179.16,0,1,3,Month-to-month,None,Bank transfer,True,False,False,0
C003671,8,101.79,803.49,2,0,3,Month-to-month,Fibre optic,Bank transfer,True,False,False,1
C003672,2,81.35,159.29,2,0,3,One year,Fibre optic,Electronic cheque,False,False,False,1
C003673,12,48.0,586.76,0,0,0,Month-to-month,DSL,Bank transfer,False,False,True,0
C003674,8,57.66,453.0,0,0,5,Month-to-month,DSL,Credit card,False,False,False,1
C003675,11,80.34,851.87,3,1,4,Month-to-month,Fibre optic,Electronic cheque,True,False,False,0
C003676,13,91.12,1209.54,1,0,5,One year,Fibre optic,Credit card,False,False,True,1
C003677,17,22.96,384.13,0,0,5,Month-to-month,None,Bank transfer,False,False,True,0
C003678,14,22.34,317.59,3,1,2,Month-to-month,None,Post,True,False,True,1
C003679,14,94.87,1275.44,0,0,2,One year,Fibre optic,Bank transfer,True,False,False,0
C003680,20,98.92,1992.71,1,1,0,Two year,Fibre optic,Post,True,False,False,0
C003681,15,42.74,641.24,1,2,4,One year,Fibre optic,Post,False,False,False,0
C003682,28,66.82,1916.41,3,0,1,Two year,DSL,Post,True,False,True,0
C003683,15,101.39,1441.66,1,0,2,One year,Fibre optic,Electronic cheque,False,False,False,1
C003684,41,86.52,3409.29,1,0,4,Month-to-month,Fibre optic,Electronic cheque,False,False,False,1
C003685,7,54.86,398.1,1,0,1,Month-to-month,DSL,Credit card,True,False,False,0
C003686,12,61.25,732.86,0,2,4,Month-to-month,DSL,Bank transfer,False,True,True,0
C003687,9,77.2,670.82,0,0,5,Month-to-month,Fibre optic,Electronic cheque,True,False,False,0
C003688,18,70.0,1275.23,0,0,2,Month-to-month,Fibre optic,Bank transfer,False,False,False,0
C003689,7,39.86,274.77,0,0,3,Month-to-month,DSL,Electronic cheque,False,False,False,1
C003690,4,34.79,136.19,1,2,0,One year,DSL,Electronic cheque,True,True,False,0
C003691,8,64.2,539.08,0,2,2,One year,DSL,Bank transfer,True,False,False,0
C003692,5,25.42,125.34,0,1,4,Month-to-month,None,Electronic cheque,True,False,False,0
C003693,13,22.22,271.58,0,1,0,Month-to-month,None,Electronic cheque,False,False,True,1
C003694,17,24.81,417.42,0,1,3,Month-to-month,None,Credit card,True,False,False,0
C003695,4,23.74,92.67,0,1,3,Month-to-month,None,Electronic cheque,True,True,False,1
C003696,11,54.24,554.1,2,0,2,Month-to-month,DSL,Electronic cheque,True,False,True,0
C003697,31,93.36,2951.05,0,0,3,Month-to-month,DSL,Bank transfer,True,False,False,0
C003698,37,100.74,3866.67,2,0,5,Month-to-month,Fibre optic,Bank transfer,True,False,False,0
C003699,26,72.08,1893.23,5,0,5,Two year,Fibre optic,Bank transfer,True,False,False,0
C003700,1,103.96,103.38,0,1,1,Month-to-month,Fibre optic,Credit card,True,False,False,1
C003701,16,40.09,632.41,0,0,4,One year,DSL,,False,False,False,0
C003702,33,17.56,575.79,1,0,1,Month-to-month,None,Electronic cheque,True,False,False,1
C003703,11,54.9,619.16,0,1,3,Month-to-month,DSL,Bank transfer,True,False,False,0
C003704,5,60.5,283.34,1,0,1,Month-to-month,Fibre optic,Post,True,False,False,0
C003705,32,15.0,479.33,2,0,1,Two year,None,Bank transfer,True,False,False,0
C003706,35,88.41,3189.98,0,0,5,Month-to-month,Fibre optic,Bank transfer,True,False,True,0
C003707,15,89.02,1281.05,2,0,1,Month-to-month,Fibre optic,Post,False,True,False,1
C003708,5,110.73,568.6,1,0,5,Two year,Fibre optic,Credit card,True,False,False,1
C003709,3,67.02,210.65,0,0,1,Month-to-month,Fibre optic,Credit card,True,True,False,0
C003710,19,16.37,305.46,3,0,3,Month-to-month,None,Bank transfer,True,False,False,1
C003711,9,83.47,720.29,2,0,5,One year,Fibre optic,Bank transfer,False,False,True,0
C003712,14,75.66,1038.95,1,0,2,Month-to-month,Fibre optic,Bank transfer,True,False,False,1
C003713,13,15.0,196.95,2,1,0,Two year,None,Post,False,False,False,0
C003714,7,76.42,574.58,1,1,0,Month-to-month,Fibre optic,Electronic cheque,True,False,True,1
C003715,3,80.58,236.0,1,1,5,One year,Fibre optic,Credit card,False,False,False,0
C003716,11,111.06,1194.46,1,1,5,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C003717,17,39.61,670.84,1,1,4,Two year,DSL,Credit card,True,False,False,0
C003718,17,99.67,1700.34,2,0,0,Two year,Fibre optic,Credit card,True,True,False,1
C003719,9,21.04,189.22,0,0,2,Two year,None,Post,True,False,True,0
C003720,34,52.57,1697.54,0,0,0,Two year,DSL,Credit card,False,False,False,0
C003721,6,33.35,192.69,1,0,1,One year,DSL,Post,True,False,False,1
C003722,29,23.61,701.2,0,1,2,Month-to-month,DSL,Credit card,False,False,True,1
C003723,16,92.4,1535.17,2,0,5,Month-to-month,Fibre optic,Post,True,False,False,0
C003724,11,55.57,586.78,0,1,3,Month-to-month,DSL,Credit card,True,False,False,1
C003725,21,72.78,1584.0,3,0,4,Month-to-month,Fibre optic,Credit card,True,True,False,1
C003726,13,44.72,540.75,2,1,3,Month-to-month,DSL,Electronic cheque,False,False,False,1
C003727,4,53.7,216.47,0,2,0,One year,DSL,Bank transfer,False,False,False,0
C003728,6,54.41,323.13,0,1,3,One year,DSL,Bank transfer,False,False,False,0
C003729,12,61.38,744.22,1,0,2,Two year,DSL,Credit card,False,True,False,0
C003730,10,15.0,143.85,0,1,2,Month-to-month,None,Credit card,True,True,True,0
C003731,29,20.8,617.67,1,0,5,One year,None,Bank transfer,True,False,False,0
C003732,9,71.72,639.21,1,0,2,One year,Fibre optic,Electronic cheque,False,False,False,1
C003733,9,15.0,131.83,0,0,4,Two year,None,Credit card,True,False,False,0
C003734,8,33.44,263.74,0,0,1,One year,DSL,Bank transfer,False,True,True,0
C003735,7,17.41,124.51,0,0,3,Month-to-month,None,Electronic cheque,False,False,False,0
C003736,8,85.79,684.69,1,0,1,Month-to-month,Fibre optic,Post,True,False,False,1
C003737,5,79.61,401.77,0,1,4,Two year,Fibre optic,Credit card,True,False,True,0
C003738,17,85.94,1490.66,1,1,1,One year,Fibre optic,Credit card,True,True,False,1
C003739,14,51.33,702.75,0,1,2,Two year,DSL,Electronic cheque,True,False,False,0
C003740,13,58.51,745.89,1,0,0,One year,DSL,Bank transfer,True,False,False,1
C003741,3,31.86,102.96,1,0,4,One year,DSL,Credit card,True,True,False,0
C003742,20,96.61,1853.62,0,0,1,One year,Fibre optic,Credit card,False,False,False,0
C003743,21,99.12,1947.3,1,1,1,Two year,Fibre optic,Post,True,True,False,1
C003744,40,21.45,837.32,0,1,0,Two year,None,Credit card,False,False,False,0
C003745,20,64.66,1280.31,0,0,4,Month-to-month,DSL,Bank transfer,False,False,False,0
C003746,45,82.96,3813.48,2,0,5,Month-to-month,Fibre optic,Credit card,False,False,False,1
C003747,9,99.4,876.26,0,1,3,Month-to-month,Fibre optic,Post,True,True,True,0
C003748,41,69.23,2902.37,1,0,3,Month-to-month,DSL,Post,True,False,False,0
C003749,21,57.46,1188.47,0,0,5,Two year,DSL,Electronic cheque,True,False,True,0
C003750,19,97.02,1870.58,2,1,1,Two year,Fibre optic,Electronic cheque,False,False,False,1
C003751,13,67.5,906.08,0,0,5,Month-to-month,Fibre optic,Electronic cheque,False,False,False,0
C003752,11,80.49,868.15,0,0,3,Month-to-month,DSL,Post,True,False,False,1
C003753,9,38.06,351.04,2,1,2,Month-to-month,DSL,Credit card,True,False,False,1
C003754,42,63.63,2577.95,0,0,4,Two year,DSL,,True,True,False,0
C003755,13,30.9,402.25,0,1,2,One year,None,Post,True,False,False,0
C003756,21,15.0,316.61,0,0,5,Month-to-month,None,Bank transfer,False,False,False,0
C003757,24,78.21,1883.26,0,0,4,Month-to-month,DSL,Credit card,False,False,True,0
C003758,24,126.21,3049.38,1,0,4,One year,Fibre optic,Electronic cheque,True,False,True,0
C003759,17,24.75,423.02,1,3,3,Month-to-month,None,Credit card,True,True,True,1
C003760,41,65.62,2444.95,0,2,2,Two year,DSL,Credit card,True,False,False,0
C003761,20,50.27,1010.06,1,0,0,Two year,DSL,Credit card,True,False,False,1
C003762,9,58.19,497.22,0,3,1,Month-to-month,DSL,Post,False,True,False,1
C003763,11,56.71,612.21,0,0,2,Month-to-month,DSL,Electronic cheque,False,False,False,0
C003764,4,23.4,95.79,0,0,5,Month-to-month,None,Electronic cheque,False,False,False,0
C003765,18,17.41,317.9,0,0,1,Month-to-month,None,Credit card,False,False,False,0
C003766,22,69.88,1603.76,1,0,0,Month-to-month,Fibre optic,Electronic cheque,False,False,True,1
C003767,24,56.79,1377.82,1,0,5,Month-to-month,DSL,Post,False,False,False,1
C003768,21,15.0,307.34,0,0,5,Month-to-month,None,Credit card,False,False,False,0
C003769,13,57.88,722.24,1,0,0,Two year,DSL,Electronic cheque,True,False,True,0
C003770,15,52.25,811.0,0,1,5,Month-to-month,DSL,Credit card,True,True,True,1
C003771,15,58.51,848.29,0,1,4,Two year,DSL,Electronic cheque,False,False,False,0
C003772,29,15.0,419.21,0,1,2,Month-to-month,None,Electronic cheque,True,True,True,0
C003773,2,94.89,189.91,4,1,5,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C003774,10,76.61,792.7,1,0,2,Month-to-month,Fibre optic,Credit card,True,False,False,0
C003775,6,86.23,517.83,2,0,4,Month-to-month,Fibre optic,Post,True,False,False,1
C003776,52,41.7,2145.31,1,1,0,Month-to-month,DSL,Credit card,True,False,False,0
C003777,33,75.16,2421.46,2,0,0,Two year,Fibre optic,Post,False,False,False,0
C003778,11,24.56,272.93,1,0,5,Two year,None,Bank transfer,True,False,False,0
C003779,4,16.8,63.51,1,0,2,Month-to-month,None,Credit card,True,False,True,1
C003780,6,68.21,391.27,1,1,2,Month-to-month,Fibre optic,Bank transfer,False,True,False,0
C003781,29,118.58,3351.81,0,1,0,Month-to-month,DSL,Bank transfer,True,False,False,0
C003782,4,15.0,58.53,2,2,0,One year,None,Credit card,True,False,False,1
C003783,15,62.11,913.94,0,0,3,Month-to-month,Fibre optic,Post,True,False,False,0
C003784,25,70.34,1806.98,0,0,2,Month-to-month,DSL,Electronic cheque,False,False,False,0
C003785,5,68.87,357.37,1,1,3,Two year,DSL,Electronic cheque,True,True,False,0
C003786,15,48.73,709.77,1,0,3,Two year,DSL,Bank transfer,True,True,False,0
C003787,11,95.73,1043.21,2,0,2,One year,Fibre optic,Post,True,False,False,1
C003788,10,85.2,831.23,1,2,2,Month-to-month,Fibre optic,Credit card,True,False,False,1
C003789,8,68.41,536.86,0,0,0,Month-to-month,DSL,Electronic cheque,True,False,False,0
C003790,27,53.83,1474.82,1,1,1,Month-to-month,DSL,Post,True,False,False,0
C003791,37,92.34,3528.19,1,1,0,One year,Fibre optic,Bank transfer,True,False,False,0
C003792,12,114.53,1423.99,1,1,2,One year,Fibre optic,Credit card,False,False,True,1
C003793,19,68.84,1308.09,1,0,2,Month-to-month,DSL,Post,True,False,False,1
C003794,15,54.1,766.08,0,2,2,Two year,DSL,Bank transfer,False,True,True,1
C003795,3,21.25,61.07,1,0,4,Month-to-month,None,Credit card,False,False,False,0
C003796,12,18.71,212.67,1,0,5,One year,None,Post,False,False,True,0
C003797,2,85.77,176.58,2,1,4,Month-to-month,Fibre optic,Bank transfer,False,False,True,1
C003798,10,51.85,508.03,1,0,1,Month-to-month,Fibre optic,Electronic cheque,False,False,False,0
C003799,14,22.97,322.46,1,0,1,Month-to-month,None,,True,False,False,0
C003800,24,74.41,1864.9,0,1,2,One year,DSL,Credit card,True,False,True,0
C003801,18,26.01,452.52,0,0,5,Month-to-month,None,,True,False,False,0
C003802,27,77.66,2075.08,0,0,5,Month-to-month,Fibre optic,Electronic cheque,False,True,False,1
C003803,7,94.22,660.27,2,0,0,One year,Fibre optic,Credit card,True,False,False,1
C003804,34,69.06,2242.99,3,0,2,One year,Fibre optic,Electronic cheque,True,False,False,0
C003805,37,38.7,1465.2,0,0,2,One year,DSL,Post,False,False,False,0
C003806,2,95.21,197.07,3,1,3,One year,Fibre optic,Bank transfer,True,False,True,1
C003807,3,70.55,215.74,1,0,0,One year,Fibre optic,Credit card,False,False,True,1
C003808,14,30.71,438.44,2,1,3,One year,DSL,Electronic cheque,True,False,False,0
C003809,9,102.91,927.94,0,0,5,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C003810,11,18.82,,0,0,4,Month-to-month,None,Electronic cheque,True,False,False,0
C003811,18,23.45,436.98,2,1,2,Month-to-month,None,Credit card,True,False,False,1
C003812,28,125.27,3619.1,5,0,2,Month-to-month,Fibre optic,Post,True,False,False,1
C003813,7,65.39,462.99,0,0,0,Month-to-month,DSL,Electronic cheque,False,False,False,0
C003814,31,62.66,1891.0,1,1,1,Month-to-month,DSL,,False,False,True,0
C003815,8,25.7,189.4,0,0,5,Month-to-month,DSL,Credit card,False,True,True,0
C003816,56,23.67,1377.96,0,0,4,One year,None,Bank transfer,True,False,True,0
C003817,34,85.12,3038.13,1,0,1,One year,Fibre optic,Electronic cheque,False,False,False,0
C003818,9,27.32,241.37,1,1,4,One year,None,Bank transfer,True,False,False,1
C003819,4,54.71,226.22,1,1,2,Two year,DSL,Bank transfer,True,False,True,0
C003820,9,31.75,267.12,1,0,5,Month-to-month,None,Bank transfer,True,False,False,0
C003821,8,19.95,162.94,3,0,5,Month-to-month,None,Post,True,True,True,0
C003822,22,91.97,2046.92,2,1,1,Month-to-month,Fibre optic,Electronic cheque,False,False,False,1
C003823,2,27.11,53.14,1,1,0,Month-to-month,None,Electronic cheque,False,False,True,1
C003824,3,79.77,253.37,1,0,1,Month-to-month,Fibre optic,Bank transfer,False,True,False,0
C003825,22,54.19,1182.55,0,0,4,Two year,DSL,Electronic cheque,True,False,False,0
C003826,8,59.25,487.17,0,1,0,Month-to-month,DSL,Electronic cheque,False,True,False,1
C003827,10,79.97,844.35,1,0,0,Month-to-month,DSL,Post,False,False,False,1
C003828,25,69.31,,0,1,0,Month-to-month,DSL,Electronic cheque,False,False,False,1
C003829,29,70.19,2089.14,4,0,1,Month-to-month,Fibre optic,Bank transfer,True,False,True,1
C003830,33,45.9,1512.52,1,0,2,One year,DSL,Electronic cheque,True,False,False,0
C003831,24,47.77,1157.5,1,0,3,One year,DSL,Credit card,True,False,False,0
C003832,13,71.3,899.77,0,0,4,One year,DSL,Credit card,False,False,True,0
